"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"06/21/2025","AQS","260910007","1","9.2","ug/m3 LC","51","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"06/22/2025","AQS","260910007","1","10.2","ug/m3 LC","53","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"06/23/2025","AQS","260910007","1","12","ug/m3 LC","56","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"06/24/2025","AQS","260910007","1","9.3","ug/m3 LC","51","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"06/25/2025","AQS","260910007","1","7.3","ug/m3 LC","41","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"06/26/2025","AQS","260910007","1","7.3","ug/m3 LC","41","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"06/27/2025","AQS","260910007","1","6.5","ug/m3 LC","36","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"06/28/2025","AQS","260910007","1","4.7","ug/m3 LC","26","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"06/29/2025","AQS","260910007","1","5.8","ug/m3 LC","32","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"06/30/2025","AQS","260910007","1","5.6","ug/m3 LC","31","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"07/01/2025","AQS","260910007","1","6.1","ug/m3 LC","34","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"07/02/2025","AQS","260910007","1","10","ug/m3 LC","53","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"07/03/2025","AQS","260910007","1","8.5","ug/m3 LC","47","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"07/04/2025","AQS","260910007","1","10.3","ug/m3 LC","53","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"07/05/2025","AQS","260910007","1","15.7","ug/m3 LC","63","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"07/06/2025","AQS","260910007","1","10.6","ug/m3 LC","54","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"07/07/2025","AQS","260910007","1","4.2","ug/m3 LC","23","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"07/08/2025","AQS","260910007","1","15.2","ug/m3 LC","62","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"07/09/2025","AQS","260910007","1","11.6","ug/m3 LC","56","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"07/10/2025","AQS","260910007","1","7.8","ug/m3 LC","43","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"07/11/2025","AQS","260910007","1","8.5","ug/m3 LC","47","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"07/12/2025","AQS","260910007","1","7.3","ug/m3 LC","41","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"07/13/2025","AQS","260910007","1","12.5","ug/m3 LC","57","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"07/14/2025","AQS","260910007","1","35.7","ug/m3 LC","101","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"07/15/2025","AQS","260910007","1","40.2","ug/m3 LC","113","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"07/16/2025","AQS","260910007","1","15.3","ug/m3 LC","63","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"07/17/2025","AQS","260910007","1","3.3","ug/m3 LC","18","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"07/18/2025","AQS","260910007","1","3.1","ug/m3 LC","17","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"07/19/2025","AQS","260910007","1","4.5","ug/m3 LC","25","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"07/20/2025","AQS","260910007","1","4.6","ug/m3 LC","26","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"07/21/2025","AQS","260910007","1","15","ug/m3 LC","62","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"07/22/2025","AQS","260910007","1","3.7","ug/m3 LC","21","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"07/23/2025","AQS","260910007","1","7.2","ug/m3 LC","40","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"07/24/2025","AQS","260910007","1","12.1","ug/m3 LC","57","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"07/25/2025","AQS","260910007","1","4.6","ug/m3 LC","26","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"07/26/2025","AQS","260910007","1","6","ug/m3 LC","33","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"07/27/2025","AQS","260910007","1","5","ug/m3 LC","28","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"07/28/2025","AQS","260910007","1","4.5","ug/m3 LC","25","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"07/29/2025","AQS","260910007","1","5.3","ug/m3 LC","29","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"07/30/2025","AQS","260910007","1","11.8","ug/m3 LC","56","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"07/31/2025","AQS","260910007","1","48.1","ug/m3 LC","132","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"08/01/2025","AQS","260910007","1","21.8","ug/m3 LC","75","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"08/02/2025","AQS","260910007","1","9.6","ug/m3 LC","52","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"08/03/2025","AQS","260910007","1","19","ug/m3 LC","69","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"08/04/2025","AQS","260910007","1","39","ug/m3 LC","110","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"08/05/2025","AQS","260910007","1","33.6","ug/m3 LC","97","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"08/06/2025","AQS","260910007","1","21.6","ug/m3 LC","74","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"08/07/2025","AQS","260910007","1","18","ug/m3 LC","68","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"08/08/2025","AQS","260910007","1","11","ug/m3 LC","55","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"08/09/2025","AQS","260910007","1","8.7","ug/m3 LC","48","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"08/10/2025","AQS","260910007","1","9.6","ug/m3 LC","52","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"08/11/2025","AQS","260910007","1","9.3","ug/m3 LC","51","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"08/12/2025","AQS","260910007","1","8","ug/m3 LC","44","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"08/13/2025","AQS","260910007","1","8","ug/m3 LC","44","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"08/14/2025","AQS","260910007","1","17.3","ug/m3 LC","66","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"08/15/2025","AQS","260910007","1","19.5","ug/m3 LC","70","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"08/16/2025","AQS","260910007","1","12.6","ug/m3 LC","58","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"08/17/2025","AQS","260910007","1","6.8","ug/m3 LC","38","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"08/18/2025","AQS","260910007","1","2.9","ug/m3 LC","16","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"08/19/2025","AQS","260910007","1","3.7","ug/m3 LC","21","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"08/20/2025","AQS","260910007","1","2.4","ug/m3 LC","13","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"08/21/2025","AQS","260910007","1","4.3","ug/m3 LC","24","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"08/22/2025","AQS","260910007","1","4.6","ug/m3 LC","26","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"08/23/2025","AQS","260910007","1","5.6","ug/m3 LC","31","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"08/24/2025","AQS","260910007","1","3.3","ug/m3 LC","18","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"08/25/2025","AQS","260910007","1","2.4","ug/m3 LC","13","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"08/26/2025","AQS","260910007","1","3.5","ug/m3 LC","19","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"08/27/2025","AQS","260910007","1","4.4","ug/m3 LC","24","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"08/28/2025","AQS","260910007","1","5.3","ug/m3 LC","29","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"08/29/2025","AQS","260910007","1","2.8","ug/m3 LC","16","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"08/30/2025","AQS","260910007","1","3.8","ug/m3 LC","21","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"08/31/2025","AQS","260910007","1","6.4","ug/m3 LC","36","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"09/01/2025","AQS","260910007","1","5.6","ug/m3 LC","31","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"09/02/2025","AQS","260910007","1","5.1","ug/m3 LC","28","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"09/03/2025","AQS","260910007","1","5.8","ug/m3 LC","32","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"09/04/2025","AQS","260910007","1","5.8","ug/m3 LC","32","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"09/05/2025","AQS","260910007","1","8","ug/m3 LC","44","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"09/06/2025","AQS","260910007","1","3.8","ug/m3 LC","21","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"09/07/2025","AQS","260910007","1","3.2","ug/m3 LC","18","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
"09/08/2025","AQS","260910007","1","3.1","ug/m3 LC","17","6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","10300","Adrian, MI","26","Michigan","091","Lenawee","41.995568","-83.946559"
